UniqueName, UnlocalizedName, LocalizedName, Metadata
mekanism:machineblock2, tile.MachineBlock2.ChemicalOxidizer.name, 化学氧化机, 1
mekanism:machineblock2, tile.MachineBlock2.ChemicalInfuser.name, 化学灌注器, 2
mekanism:machineblock2, tile.MachineBlock2.ChemicalInjectionChamber.name, 化学压射室, 3
mekanism:machineblock2, tile.MachineBlock2.ElectrolyticSeparator.name, 电解分离器, 4
mekanism:machineblock2, tile.MachineBlock2.PrecisionSawmill.name, 精密锯木机, 5
mekanism:machineblock2, tile.MachineBlock2.ChemicalDissolutionChamber.name, 化学溶解室, 6
mekanism:machineblock2, tile.MachineBlock2.ChemicalWasher.name, 化学清洗机, 7
mekanism:machineblock2, tile.MachineBlock2.ChemicalCrystallizer.name, 化学结晶器, 8
mekanism:machineblock2, tile.MachineBlock2.SeismicVibrator.name, 地震振动器, 9
mekanism:machineblock2, tile.MachineBlock2.PressurizedReactionChamber.name, 加压反应室, 10
mekanism:machineblock2, tile.MachineBlock2.FluidTank.name, 基础液体储罐, 11
mekanism:machineblock2, tile.MachineBlock2.FluidTank.name, 高级液体储罐, 11
mekanism:machineblock2, tile.MachineBlock2.FluidTank.name, 精英液体储罐, 11
mekanism:machineblock2, tile.MachineBlock2.FluidTank.name, 终极液体储罐, 11
mekanism:machineblock2, tile.MachineBlock2.FluidTank.name, 创造液体储罐, 11
mekanism:machineblock2, tile.MachineBlock2.FluidicPlenisher.name, 流体装填机, 12
mekanism:machineblock2, tile.MachineBlock2.Laser.name, 激光, 13
mekanism:machineblock2, tile.MachineBlock2.LaserAmplifier.name, 激光增幅器, 14
mekanism:machineblock2, tile.MachineBlock2.LaserTractorBeam.name, 激光牵引光束, 15
mekanism:machineblock3, tile.MachineBlock3.QuantumEntangloporter.name, 量子传送装置, 0
mekanism:machineblock3, tile.MachineBlock3.SolarNeutronActivator.name, 太阳能中子活化器, 1
mekanism:machineblock3, tile.MachineBlock3.Oredictionificator.name, 矿典转换器, 3
mekanism:machineblock3, tile.MachineBlock3.ResistiveHeater.name, 电阻加热装置, 4
mekanism:machineblock3, tile.MachineBlock3.FormulaicAssemblicator.name, 公式装配器, 5
mekanism:machineblock3, tile.MachineBlock3.FuelwoodHeater.name, 木料加热器, 6
mekanism:oreblock, tile.OreBlock.OsmiumOre.name, 锇矿石, 0
mekanism:oreblock, tile.OreBlock.CopperOre.name, 铜矿石, 1
mekanism:oreblock, tile.OreBlock.TinOre.name, 锡矿石, 2
mekanism:energycube, tile.EnergyCube.name, 基础能量立方, 0
mekanism:energycube, tile.EnergyCube.name, 高级能量立方, 0
mekanism:energycube, tile.EnergyCube.name, 精英能量立方, 0
mekanism:energycube, tile.EnergyCube.name, 终极能量立方, 0
mekanism:energycube, tile.EnergyCube.name, 创造能量立方, 0
mekanism:transmitter, tile.Transmitter.BasicUniversalCable.name, 基础通用线缆, 0
mekanism:transmitter, tile.Transmitter.AdvancedUniversalCable.name, 高级通用线缆, 0
mekanism:transmitter, tile.Transmitter.EliteUniversalCable.name, 精英通用线缆, 0
mekanism:transmitter, tile.Transmitter.UltimateUniversalCable.name, 终极通用线缆, 0
mekanism:transmitter, tile.Transmitter.BasicMechanicalPipe.name, 基础机械管道, 1
mekanism:transmitter, tile.Transmitter.AdvancedMechanicalPipe.name, 高级机械管道, 1
mekanism:transmitter, tile.Transmitter.EliteMechanicalPipe.name, 精英机械管道, 1
mekanism:transmitter, tile.Transmitter.UltimateMechanicalPipe.name, 终极机械管道, 1
mekanism:transmitter, tile.Transmitter.BasicPressurizedTube.name, 基础加压管道, 2
mekanism:transmitter, tile.Transmitter.AdvancedPressurizedTube.name, 高级加压管道, 2
mekanism:transmitter, tile.Transmitter.ElitePressurizedTube.name, 精英加压管道, 2
mekanism:transmitter, tile.Transmitter.UltimatePressurizedTube.name, 终极加压管道, 2
mekanism:transmitter, tile.Transmitter.BasicLogisticalTransporter.name, 基础物流管道, 3
mekanism:transmitter, tile.Transmitter.AdvancedLogisticalTransporter.name, 高级物流管道, 3
mekanism:transmitter, tile.Transmitter.EliteLogisticalTransporter.name, 精英物流管道, 3
mekanism:transmitter, tile.Transmitter.UltimateLogisticalTransporter.name, 终极物流管道, 3
mekanism:transmitter, tile.Transmitter.RestrictiveTransporter.name, 限制传送管道, 4
mekanism:transmitter, tile.Transmitter.DiversionTransporter.name, 转移传送管道, 5
mekanism:transmitter, tile.Transmitter.BasicThermodynamicConductor.name, 基础热导线缆, 6
mekanism:transmitter, tile.Transmitter.AdvancedThermodynamicConductor.name, 高级热导线缆, 6
mekanism:transmitter, tile.Transmitter.EliteThermodynamicConductor.name, 精英热导线缆, 6
mekanism:transmitter, tile.Transmitter.UltimateThermodynamicConductor.name, 终极热导线缆, 6
mekanism:obsidiantnt, tile.ObsidianTNT.name, 黑曜石TNT, 0
mekanism:gastank, tile.GasTank.name, 基础燃气储罐, 0
mekanism:gastank, tile.GasTank.name, 高级燃气储罐, 0
mekanism:gastank, tile.GasTank.name, 精英燃气储罐, 0
mekanism:gastank, tile.GasTank.name, 终极燃气储罐, 0
mekanism:gastank, tile.GasTank.name, 创造燃气储罐, 0
mekanism:cardboardbox, tile.CardboardBox.name, 纸箱, 0
mekanism:glowpanel, tile.GlowPanel.name, §8黑色 发光面板, 0
mekanism:glowpanel, tile.GlowPanel.name, §c红色 发光面板, 1
mekanism:glowpanel, tile.GlowPanel.name, §2绿色 发光面板, 2
mekanism:glowpanel, tile.GlowPanel.name, §6棕色 发光面板, 3
mekanism:glowpanel, tile.GlowPanel.name, §1蓝色 发光面板, 4
mekanism:glowpanel, tile.GlowPanel.name, §5紫色 发光面板, 5
mekanism:glowpanel, tile.GlowPanel.name, §3青色 发光面板, 6
mekanism:glowpanel, tile.GlowPanel.name, §7淡灰色 发光面板, 7
mekanism:glowpanel, tile.GlowPanel.name, §8灰色 发光面板, 8
mekanism:glowpanel, tile.GlowPanel.name, §d粉色 发光面板, 9
mekanism:glowpanel, tile.GlowPanel.name, §a黄绿色 发光面板, 10
mekanism:glowpanel, tile.GlowPanel.name, §e黄色 发光面板, 11
mekanism:glowpanel, tile.GlowPanel.name, §9淡蓝色 发光面板, 12
mekanism:glowpanel, tile.GlowPanel.name, §d品红色 发光面板, 13
mekanism:glowpanel, tile.GlowPanel.name, §6橙色 发光面板, 14
mekanism:glowpanel, tile.GlowPanel.name, §f白色 发光面板, 15
mekanism:plasticblock, tile.PlasticBlock.name, §8黑色 塑料方块, 0
mekanism:plasticblock, tile.PlasticBlock.name, §c红色 塑料方块, 1
mekanism:plasticblock, tile.PlasticBlock.name, §2绿色 塑料方块, 2
mekanism:plasticblock, tile.PlasticBlock.name, §6棕色 塑料方块, 3
mekanism:plasticblock, tile.PlasticBlock.name, §1蓝色 塑料方块, 4
mekanism:plasticblock, tile.PlasticBlock.name, §5紫色 塑料方块, 5
mekanism:plasticblock, tile.PlasticBlock.name, §3青色 塑料方块, 6
mekanism:plasticblock, tile.PlasticBlock.name, §7淡灰色 塑料方块, 7
mekanism:plasticblock, tile.PlasticBlock.name, §8灰色 塑料方块, 8
mekanism:plasticblock, tile.PlasticBlock.name, §d粉色 塑料方块, 9
mekanism:plasticblock, tile.PlasticBlock.name, §a黄绿色 塑料方块, 10
mekanism:plasticblock, tile.PlasticBlock.name, §e黄色 塑料方块, 11
mekanism:plasticblock, tile.PlasticBlock.name, §9淡蓝色 塑料方块, 12
mekanism:plasticblock, tile.PlasticBlock.name, §d品红色 塑料方块, 13
mekanism:plasticblock, tile.PlasticBlock.name, §6橙色 塑料方块, 14
mekanism:plasticblock, tile.PlasticBlock.name, §f白色 塑料方块, 15
mekanism:slickplasticblock, tile.SlickPlasticBlock.name, §8黑色 光滑塑料方块, 0
mekanism:slickplasticblock, tile.SlickPlasticBlock.name, §c红色 光滑塑料方块, 1
mekanism:slickplasticblock, tile.SlickPlasticBlock.name, §2绿色 光滑塑料方块, 2
mekanism:slickplasticblock, tile.SlickPlasticBlock.name, §6棕色 光滑塑料方块, 3
mekanism:slickplasticblock, tile.SlickPlasticBlock.name, §1蓝色 光滑塑料方块, 4
mekanism:slickplasticblock, tile.SlickPlasticBlock.name, §5紫色 光滑塑料方块, 5
mekanism:slickplasticblock, tile.SlickPlasticBlock.name, §3青色 光滑塑料方块, 6
mekanism:slickplasticblock, tile.SlickPlasticBlock.name, §7淡灰色 光滑塑料方块, 7
mekanism:slickplasticblock, tile.SlickPlasticBlock.name, §8灰色 光滑塑料方块, 8
mekanism:slickplasticblock, tile.SlickPlasticBlock.name, §d粉色 光滑塑料方块, 9
mekanism:slickplasticblock, tile.SlickPlasticBlock.name, §a黄绿色 光滑塑料方块, 10
mekanism:slickplasticblock, tile.SlickPlasticBlock.name, §e黄色 光滑塑料方块, 11
mekanism:slickplasticblock, tile.SlickPlasticBlock.name, §9淡蓝色 光滑塑料方块, 12
mekanism:slickplasticblock, tile.SlickPlasticBlock.name, §d品红色 光滑塑料方块, 13
mekanism:slickplasticblock, tile.SlickPlasticBlock.name, §6橙色 光滑塑料方块, 14
mekanism:slickplasticblock, tile.SlickPlasticBlock.name, §f白色 光滑塑料方块, 15
mekanism:glowplasticblock, tile.GlowPlasticBlock.name, §8黑色 塑料荧光方块, 0
mekanism:glowplasticblock, tile.GlowPlasticBlock.name, §c红色 塑料荧光方块, 1
mekanism:glowplasticblock, tile.GlowPlasticBlock.name, §2绿色 塑料荧光方块, 2
mekanism:glowplasticblock, tile.GlowPlasticBlock.name, §6棕色 塑料荧光方块, 3
mekanism:glowplasticblock, tile.GlowPlasticBlock.name, §1蓝色 塑料荧光方块, 4
mekanism:glowplasticblock, tile.GlowPlasticBlock.name, §5紫色 塑料荧光方块, 5
mekanism:glowplasticblock, tile.GlowPlasticBlock.name, §3青色 塑料荧光方块, 6
mekanism:glowplasticblock, tile.GlowPlasticBlock.name, §7淡灰色 塑料荧光方块, 7
mekanism:glowplasticblock, tile.GlowPlasticBlock.name, §8灰色 塑料荧光方块, 8
mekanism:glowplasticblock, tile.GlowPlasticBlock.name, §d粉色 塑料荧光方块, 9
mekanism:glowplasticblock, tile.GlowPlasticBlock.name, §a黄绿色 塑料荧光方块, 10
mekanism:glowplasticblock, tile.GlowPlasticBlock.name, §e黄色 塑料荧光方块, 11
mekanism:glowplasticblock, tile.GlowPlasticBlock.name, §9淡蓝色 塑料荧光方块, 12
mekanism:glowplasticblock, tile.GlowPlasticBlock.name, §d品红色 塑料荧光方块, 13
mekanism:glowplasticblock, tile.GlowPlasticBlock.name, §6橙色 塑料荧光方块, 14
mekanism:glowplasticblock, tile.GlowPlasticBlock.name, §f白色 塑料荧光方块, 15
mekanism:reinforcedplasticblock, tile.ReinforcedPlasticBlock.name, §8黑色 强化塑料方块, 0
mekanism:reinforcedplasticblock, tile.ReinforcedPlasticBlock.name, §c红色 强化塑料方块, 1
mekanism:reinforcedplasticblock, tile.ReinforcedPlasticBlock.name, §2绿色 强化塑料方块, 2
mekanism:reinforcedplasticblock, tile.ReinforcedPlasticBlock.name, §6棕色 强化塑料方块, 3
mekanism:reinforcedplasticblock, tile.ReinforcedPlasticBlock.name, §1蓝色 强化塑料方块, 4
mekanism:reinforcedplasticblock, tile.ReinforcedPlasticBlock.name, §5紫色 强化塑料方块, 5
mekanism:reinforcedplasticblock, tile.ReinforcedPlasticBlock.name, §3青色 强化塑料方块, 6
mekanism:reinforcedplasticblock, tile.ReinforcedPlasticBlock.name, §7淡灰色 强化塑料方块, 7
mekanism:reinforcedplasticblock, tile.ReinforcedPlasticBlock.name, §8灰色 强化塑料方块, 8
mekanism:reinforcedplasticblock, tile.ReinforcedPlasticBlock.name, §d粉色 强化塑料方块, 9
mekanism:reinforcedplasticblock, tile.ReinforcedPlasticBlock.name, §a黄绿色 强化塑料方块, 10
mekanism:reinforcedplasticblock, tile.ReinforcedPlasticBlock.name, §e黄色 强化塑料方块, 11
mekanism:reinforcedplasticblock, tile.ReinforcedPlasticBlock.name, §9淡蓝色 强化塑料方块, 12
mekanism:reinforcedplasticblock, tile.ReinforcedPlasticBlock.name, §d品红色 强化塑料方块, 13
mekanism:reinforcedplasticblock, tile.ReinforcedPlasticBlock.name, §6橙色 强化塑料方块, 14
mekanism:reinforcedplasticblock, tile.ReinforcedPlasticBlock.name, §f白色 强化塑料方块, 15
mekanism:roadplasticblock, tile.RoadPlasticBlock.name, §8黑色 塑料路, 0
mekanism:roadplasticblock, tile.RoadPlasticBlock.name, §c红色 塑料路, 1
mekanism:roadplasticblock, tile.RoadPlasticBlock.name, §2绿色 塑料路, 2
mekanism:roadplasticblock, tile.RoadPlasticBlock.name, §6棕色 塑料路, 3
mekanism:roadplasticblock, tile.RoadPlasticBlock.name, §1蓝色 塑料路, 4
mekanism:roadplasticblock, tile.RoadPlasticBlock.name, §5紫色 塑料路, 5
mekanism:roadplasticblock, tile.RoadPlasticBlock.name, §3青色 塑料路, 6
mekanism:roadplasticblock, tile.RoadPlasticBlock.name, §7淡灰色 塑料路, 7
mekanism:roadplasticblock, tile.RoadPlasticBlock.name, §8灰色 塑料路, 8
mekanism:roadplasticblock, tile.RoadPlasticBlock.name, §d粉色 塑料路, 9
mekanism:roadplasticblock, tile.RoadPlasticBlock.name, §a黄绿色 塑料路, 10
mekanism:roadplasticblock, tile.RoadPlasticBlock.name, §e黄色 塑料路, 11
mekanism:roadplasticblock, tile.RoadPlasticBlock.name, §9淡蓝色 塑料路, 12
mekanism:roadplasticblock, tile.RoadPlasticBlock.name, §d品红色 塑料路, 13
mekanism:roadplasticblock, tile.RoadPlasticBlock.name, §6橙色 塑料路, 14
mekanism:roadplasticblock, tile.RoadPlasticBlock.name, §f白色 塑料路, 15
mekanism:plasticfence, tile.PlasticFence.name, §8黑色 塑料栅栏, 0
mekanism:plasticfence, tile.PlasticFence.name, §c红色 塑料栅栏, 1
mekanism:plasticfence, tile.PlasticFence.name, §2绿色 塑料栅栏, 2
mekanism:plasticfence, tile.PlasticFence.name, §6棕色 塑料栅栏, 3
mekanism:plasticfence, tile.PlasticFence.name, §1蓝色 塑料栅栏, 4
mekanism:plasticfence, tile.PlasticFence.name, §5紫色 塑料栅栏, 5
mekanism:plasticfence, tile.PlasticFence.name, §3青色 塑料栅栏, 6
mekanism:plasticfence, tile.PlasticFence.name, §7淡灰色 塑料栅栏, 7
mekanism:plasticfence, tile.PlasticFence.name, §8灰色 塑料栅栏, 8
mekanism:plasticfence, tile.PlasticFence.name, §d粉色 塑料栅栏, 9
mekanism:plasticfence, tile.PlasticFence.name, §a黄绿色 塑料栅栏, 10
mekanism:plasticfence, tile.PlasticFence.name, §e黄色 塑料栅栏, 11
mekanism:plasticfence, tile.PlasticFence.name, §9淡蓝色 塑料栅栏, 12
mekanism:plasticfence, tile.PlasticFence.name, §d品红色 塑料栅栏, 13
mekanism:plasticfence, tile.PlasticFence.name, §6橙色 塑料栅栏, 14
mekanism:plasticfence, tile.PlasticFence.name, §f白色 塑料栅栏, 15
mekanism:saltblock, tile.SaltBlock.name, 盐块, 0
mekanismgenerators:solarpanel, item.SolarPanel.name, 太阳能板, 0
mekanismgenerators:hohlraum, item.Hohlraum.name, 黑体辐射腔, 0
mekanismgenerators:turbineblade, item.TurbineBlade.name, 涡轮叶片, 0
mekanismgenerators:generator, tile.Generator.HeatGenerator.name, 热力发电机, 0
mekanismgenerators:generator, tile.Generator.SolarGenerator.name, 太阳能发电机, 1
mekanismgenerators:generator, tile.Generator.GasGenerator.name, 燃气发电机, 3
mekanismgenerators:generator, tile.Generator.BioGenerator.name, 生物能发电机, 4
mekanismgenerators:generator, tile.Generator.AdvancedSolarGenerator.name, 高级太阳能发电机, 5
mekanismgenerators:generator, tile.Generator.WindGenerator.name, 风力发电机, 6
mekanismgenerators:generator, tile.Generator.TurbineRotor.name, 涡轮转子, 7
mekanismgenerators:generator, tile.Generator.RotationalComplex.name, 复杂旋钮装置, 8
mekanismgenerators:generator, tile.Generator.ElectromagneticCoil.name, 电磁线圈, 9
mekanismgenerators:generator, tile.Generator.TurbineCasing.name, 涡轮外壳, 10
mekanismgenerators:generator, tile.Generator.TurbineValve.name, 涡轮阀门, 11
mekanismgenerators:generator, tile.Generator.TurbineVent.name, 涡轮排气口, 12
mekanismgenerators:generator, tile.Generator.SaturatingCondenser.name, 饱和冷凝器, 13
mekanismgenerators:reactor, tile.Reactor.ReactorController.name, 反应控制器, 0
mekanismgenerators:reactor, tile.Reactor.ReactorFrame.name, 反应堆框架, 1
mekanismgenerators:reactor, tile.Reactor.ReactorPort.name, 反应堆端口, 2
mekanismgenerators:reactor, tile.Reactor.ReactorLogicAdapter.name, 反应逻辑适配器, 3
mekanismgenerators:reactorglass, tile.ReactorGlass.ReactorGlass.name, 强化玻璃, 0
mekanismgenerators:reactorglass, tile.ReactorGlass.ReactorLaserFocusMatrix.name, 激光聚焦矩阵, 1
mekanismtools:woodpaxel, item.WoodPaxel.name, 木镐尖斧, 0
mekanismtools:stonepaxel, item.StonePaxel.name, 石镐尖斧, 0
mekanismtools:ironpaxel, item.IronPaxel.name, 铁镐尖斧, 0
mekanismtools:diamondpaxel, item.DiamondPaxel.name, 钻石镐尖斧, 0
mekanismtools:goldpaxel, item.GoldPaxel.name, 金镐尖斧, 0
mekanismtools:glowstonepickaxe, item.GlowstonePickaxe.name, 荧石镐, 0
mekanismtools:glowstoneaxe, item.GlowstoneAxe.name, 荧石斧头, 0
mekanismtools:glowstoneshovel, item.GlowstoneShovel.name, 荧石锹, 0
mekanismtools:glowstonehoe, item.GlowstoneHoe.name, 荧石锄头, 0
mekanismtools:glowstonesword, item.GlowstoneSword.name, 荧石剑, 0
mekanismtools:glowstonepaxel, item.GlowstonePaxel.name, 荧石镐尖斧, 0
